Sorghum-Sorghum-        Chile-Exports and imports,61
Sorghum-Sorghum-        Chile-Supply and use,20
Sorghum-Sorghum-        Colombia-Exports and imports,123
Sorghum-Sorghum-        Colombia-Supply and use,45
Sorghum-Sorghum-        Congo(Kinshasa)-Exports and imports,2
Sorghum-Sorghum-        Costa Rica-Exports and imports,56
Sorghum-Sorghum-        Costa Rica-Supply and use,16
Sorghum-Sorghum-        Curacao-Exports and imports,2
Sorghum-Sorghum-        Djibouti-Exports and imports,41
Sorghum-Sorghum-        Dominican Republic-Exports and imports,59
Sorghum-Sorghum-        Dominican Republic-Supply and use,3
Sorghum-Sorghum-        East Asia-Exports and imports,437
Sorghum-Sorghum-        Ecuador-Exports and imports,33
Sorghum-Sorghum-        Ecuador-Supply and use,17
Sorghum-Sorghum-        Egypt-Exports and imports,35
Sorghum-Sorghum-        Egypt-Supply and use,30
Sorghum-Sorghum-        El Salvador-Exports and imports,33
Sorghum-Sorghum-        El Salvador-Supply and use,28
Sorghum-Sorghum-        Equatorial Guinea-Exports and imports,2
"Sorghum-Sorghum-        Eritrea, Begins 7/1993-Exports and imports",30
"Sorghum-Sorghum-        Eritrea, Begins 7/1993-Supply and use",19
"Sorghum-Sorghum-        Ethiopia, United Ends 6/1993 & New Begin-Exports and imports",54
"Sorghum-Sorghum-        Ethiopia, United Ends 6/1993 & New Begin-Supply and use",58
Sorghum-Sorghum-        European Union_15-Exports and imports,315
Sorghum-Sorghum-        Fiji-Exports and imports,4
Sorghum-Sorghum-        French Polynesia-Exports and imports,26
Sorghum-Sorghum-        Gabon-Exports and imports,1
Sorghum-Sorghum-        Ghana-Exports and imports,16
Sorghum-Sorghum-        Ghana-Supply and use,14
Sorghum-Sorghum-        Grenada-Exports and imports,2
Sorghum-Sorghum-        Guatemala-Exports and imports,122
Sorghum-Sorghum-        Guatemala-Supply and use,23
Sorghum-Sorghum-        Guyana-Exports and imports,2
Sorghum-Sorghum-        Haiti-Exports and imports,30
Sorghum-Sorghum-        Haiti-Supply and use,4
Sorghum-Sorghum-        Honduras-Exports and imports,135
Sorghum-Sorghum-        Honduras-Supply and use,22
Sorghum-Sorghum-        Iran-Supply and use,14
Sorghum-Sorghum-        Iraq-Supply and use,3
Sorghum-Sorghum-        Israel-Exports and imports,182
Sorghum-Sorghum-        Israel-Supply and use,57
Sorghum-Sorghum-        Ivory Coast-Exports and imports,2
Sorghum-Sorghum-        Ivory Coast-Supply and use,4
Sorghum-Sorghum-        Jamaica-Exports and imports,61
Sorghum-Sorghum-        Jordan-Exports and imports,30
Sorghum-Sorghum-        Jordan-Supply and use,4
Sorghum-Sorghum-        Kenya-Exports and imports,85
Sorghum-Sorghum-        Kenya-Supply and use,32
Sorghum-Sorghum-        Kiribati-Exports and imports,2
Sorghum-Sorghum-        Lebanon-Exports and imports,6
Sorghum-Sorghum-        Lesotho-Exports and imports,6
Sorghum-Sorghum-        Lesotho-Supply and use,25
Sorghum-Sorghum-        Liberia-Exports and imports,2
Sorghum-Sorghum-        Libya-Exports and imports,5
Sorghum-Sorghum-        Madagascar (Malagasy)-Exports and imports,13
Sorghum-Sorghum-        Malawi-Exports and imports,9
Sorghum-Sorghum-        Mali-Exports and imports,7
Sorghum-Sorghum-        Mali-Supply and use,2
Sorghum-Sorghum-        Mauritania-Exports and imports,14
Sorghum-Sorghum-        Mauritania-Supply and use,7
Sorghum-Sorghum-        Mexico-Exports and imports,470
Sorghum-Sorghum-        Mexico-Supply and use,65
Sorghum-Sorghum-        Morocco-Exports and imports,72
Sorghum-Sorghum-        Morocco-Supply and use,30
Sorghum-Sorghum-        Mozambique-Exports and imports,15
Sorghum-Sorghum-        Mozambique-Supply and use,11
Sorghum-Sorghum-        Netherlands Antilles-Exports and imports,2
"Sorghum-Sorghum-        New Zealand, No Islands (=Old Code 6140)-Exports and imports",21
Sorghum-Sorghum-        Nicaragua-Exports and imports,87
Sorghum-Sorghum-        Nicaragua-Supply and use,44
Sorghum-Sorghum-        Niger-Exports and imports,32
Sorghum-Sorghum-        Nigeria-Exports and imports,10
Sorghum-Sorghum-        Nigeria-Supply and use,28
Sorghum-Sorghum-        Niger-Supply and use,41
Sorghum-Sorghum-        Oman-Exports and imports,4
Sorghum-Sorghum-        Panama-Exports and imports,103
Sorghum-Sorghum-        Papua New Guinea-Exports and imports,2
Sorghum-Sorghum-        Paraguay-Exports and imports,8
Sorghum-Sorghum-        Paraguay-Supply and use,12
Sorghum-Sorghum-        Peru-Exports and imports,36
Sorghum-Sorghum-        Peru-Supply and use,30
Sorghum-Sorghum-        Republic Of South Africa-Exports and imports,132
Sorghum-Sorghum-        Republic Of South Africa-Supply and use,81
Sorghum-Sorghum-        Rwanda-Exports and imports,4
Sorghum-Sorghum-        Rwanda-Supply and use,13
Sorghum-Sorghum-        Saudi Arabia-Exports and imports,38
Sorghum-Sorghum-        Saudi Arabia-Supply and use,46
Sorghum-Sorghum-        Senegal-Exports and imports,15
Sorghum-Sorghum-        Senegal-Supply and use,37
Sorghum-Sorghum-        Somalia-Exports and imports,49
Sorghum-Sorghum-        Somalia-Supply and use,34
Sorghum-Sorghum-        South Asia-Exports and imports,103
Sorghum-Sorghum-        South Sudan-Exports and imports,15
Sorghum-Sorghum-        South Sudan-Supply and use,7
Sorghum-Sorghum-        Southeast Asia-Exports and imports,126
Sorghum-Sorghum-        Sudan-Exports and imports,129
Sorghum-Sorghum-        Sudan-Supply and use,83
Sorghum-Sorghum-        Swaziland-Supply and use,13
Sorghum-Sorghum-        Syria-Exports and imports,2
Sorghum-Sorghum-        Tanzania-Exports and imports,6
Sorghum-Sorghum-        Tanzania-Supply and use,18
Sorghum-Sorghum-        The Gambia-Exports and imports,2
Sorghum-Sorghum-        The Gambia-Supply and use,1
Sorghum-Sorghum-        Togo-Exports and imports,3
Sorghum-Sorghum-        Togo-Supply and use,1
Sorghum-Sorghum-        Trinidad And Tobago-Exports and imports,2
Sorghum-Sorghum-        Tunisia-Exports and imports,46
Sorghum-Sorghum-        Tunisia-Supply and use,6
Sorghum-Sorghum-        Turkey-Exports and imports,57
Sorghum-Sorghum-        Turkey-Supply and use,7
Sorghum-Sorghum-        Turks And Caicos Islands-Exports and imports,2
Sorghum-Sorghum-        Uganda-Exports and imports,21
Sorghum-Sorghum-        Uganda-Supply and use,44
Sorghum-Sorghum-        United Arab Emirates-Exports and imports,13
Sorghum-Sorghum-        Uruguay-Exports and imports,82
Sorghum-Sorghum-        Uruguay-Supply and use,57
Sorghum-Sorghum-        Venezuela-Exports and imports,95
Sorghum-Sorghum-        Venezuela-Supply and use,44
"Sorghum-Sorghum-        Yemen (Sana), Ends 9/1990 & United Begin-Exports and imports",2
Sorghum-Sorghum-        Zambia-Exports and imports,25
Sorghum-Sorghum-        Zambia-Supply and use,16
Sorghum-Sorghum-        Zimbabwe-Exports and imports,37
Sorghum-Sorghum-        Zimbabwe-Supply and use,39
Sorghum-Sorghum-       Yemen United-Supply and use,9
Sorghum-Sorghum-      Asia-Exports and imports,450
Sorghum-Sorghum-      Caribbean-Exports and imports,138
Sorghum-Sorghum-      Central America-Exports and imports,269
Sorghum-Sorghum-      European Union_25-Exports and imports,317
Sorghum-Sorghum-      European Union_27-Exports and imports,317
Sorghum-Sorghum-      Former Soviet Union_12-Exports and imports,63
Sorghum-Sorghum-      Middle East-Exports and imports,216
Sorghum-Sorghum-      North Africa-Exports and imports,123
Sorghum-Sorghum-      North America-Exports and imports,508
Sorghum-Sorghum-      Other Europe-Exports and imports,22
Sorghum-Sorghum-      South America-Exports and imports,413
Sorghum-Sorghum-      Sub_Saharan Africa-Exports and imports,289
Sorghum-Sorghum-    Africa-Exports and imports,314
Sorghum-Sorghum-    Asia and Middle East-Exports and imports,452
Sorghum-Sorghum-    Europe/Eurasia-Exports and imports,322
Sorghum-Sorghum-    Oceania-Exports and imports,72
Sorghum-Sorghum-    Western Hemisphere-Exports and imports,558
Sorghum-Sorghum-  Caribbean Basin (CBERA)-Exports and imports,304
Sorghum-Sorghum-  Latin America-Exports and imports,533
Sorghum-Sorghum-  World less U.S.-Supply and use,684
"Sorghum-Sorghum, No. 2 yellow-U.S. _ Gulf ports, LA-Prices",503
"Sorghum-Sorghum, No. 2 yellow-U.S. _ Kansas City, MO-Prices",537
"Sorghum-Sorghum, No. 2 yellow-U.S. _ Plainview to Muleshoe, TX-Prices",468
Sorghum-Sorghum-United States-Prices,3500
Sorghum-Sorghum-United States-Supply and use,2874
Sorghum-Sorghum-World-Exports and imports,1178
